,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
5701,-0.68820,-0.57321,0.27392,0.59656,True,Ear Lobe,2.23428,0.34357,-1.39902,-0.03682
5702,2.72921,-1.51812,0.08485,0.57403,True,Ear Lobe,2.26226,-0.81199,4.27172,-0.83226
5703,0.62212,-0.62844,-0.09125,0.55919,True,Ear Lobe,0.89647,0.31007,4.27172,-0.83226
5704,-1.79126,2.71434,-0.00601,0.48173,False,Hamstrings,4.51149,2.68390,4.10617,2.42631
5705,-0.41158,-2.78188,0.23079,0.39094,True,Ear Lobe,0.08048,2.78895,-2.76942,1.01353
5706,-0.21569,-1.20971,0.17250,0.18773,True,Ear Lobe,3.20362,-1.98756,4.43577,3.22544
5707,2.76251,0.12972,0.11611,0.41820,True,Deltoids,0.33000,2.29564,-3.39692,1.21118
5708,1.20288,0.23409,0.34153,0.38699,True,Hamstrings,-1.10439,2.37513,-2.43621,0.90532
5709,-3.08191,2.39982,-0.02001,0.43819,False,Hamstrings,2.64371,2.40555,-2.43621,0.90532
5710,-3.37805,1.64263,0.19510,0.26055,False,Hamstrings,1.04662,6.49682,0.75077,0.74210
5711,-0.70517,0.76037,0.14344,0.41676,False,Hamstrings,0.66061,-2.25608,0.75077,0.74210
5712,2.10844,-1.48112,-0.02143,0.24420,True,Ear Lobe,2.77435,-1.62491,-1.28805,0.96680
5713,0.13806,-3.06448,0.12469,0.31176,True,Ear Lobe,3.93583,3.44425,-2.05366,2.95432
5714,0.18817,-1.47753,0.20446,0.48497,True,Ear Lobe,-0.94243,4.04040,-1.98402,-0.25452
5715,3.08494,1.76885,0.10575,0.51006,False,Hamstrings,2.20240,7.76110,-0.23328,0.52474
5716,0.20731,-0.15739,0.00413,0.37073,True,Ear Lobe,0.71543,3.10820,-2.06266,-0.81046
5717,2.26317,-4.64950,-0.19198,0.44198,True,Ear Lobe,3.40129,-0.90309,-2.06266,-0.81046
5718,-1.07823,2.29977,0.38288,0.42836,False,Hamstrings,-3.67002,4.69239,-2.47601,0.54771
5719,-0.22470,3.52193,0.10322,0.20088,False,Hamstrings,0.65062,4.48856,-3.57553,1.17852
5720,5.19473,-0.81725,0.09821,0.58725,True,Ear Lobe,1.50964,0.64479,-3.57553,1.17852
5721,-1.31237,0.35999,0.34187,0.47707,True,Hamstrings,1.99995,1.60222,-3.57553,1.17852
5722,-1.35919,-1.09999,0.17788,0.37346,True,Ear Lobe,3.49411,0.99501,4.79224,2.03596
5723,-0.13645,-3.42288,0.03383,0.28916,True,Ear Lobe,0.84784,1.23441,1.45104,0.07520
5724,-2.12048,1.14425,-0.02595,0.26369,False,Hamstrings,1.26330,1.08573,1.45104,0.07520
5725,-0.23695,0.93424,0.24218,0.36958,False,Hamstrings,1.42954,1.88107,-1.57550,1.03036
5726,1.67958,0.10498,0.13608,0.33654,True,Pectorials,-0.02205,-0.13406,-1.57550,1.03036
5727,-0.33673,0.01124,0.01058,0.52860,True,Pectorials,3.03322,2.84257,-1.57550,1.03036
5728,1.77819,-2.77521,0.08386,0.35183,True,Ear Lobe,0.03218,4.51706,-0.35580,0.29624
5729,-0.54334,1.62132,0.09705,0.24418,False,Hamstrings,0.46156,1.40102,2.62152,0.59096
5730,3.76954,-1.07978,0.14983,0.77532,True,Ear Lobe,0.58880,-0.68185,2.62152,0.59096
5731,-4.87668,-0.49968,0.18780,0.33761,True,Ear Lobe,2.08052,0.52123,0.85015,2.36761
5732,2.10039,-1.10907,0.19237,0.30183,True,Ear Lobe,-4.12233,4.03616,-0.81242,3.49754
5733,-0.98671,2.82236,0.23519,0.43269,False,Hamstrings,-2.64851,1.35525,-2.88949,0.88066
5734,1.83494,-1.29068,0.00554,0.45891,True,Ear Lobe,-0.17441,2.53700,0.41368,0.24788
5735,-0.45273,-2.03707,0.11163,0.32514,True,Ear Lobe,-0.89943,4.55634,-0.52396,2.03034
5736,0.54854,-6.17716,-0.02174,0.31333,True,Ear Lobe,-0.33800,2.53819,-2.73520,3.28231
5737,-0.93246,2.29515,0.19640,0.83252,False,Hamstrings,-1.32709,-1.15905,-2.73520,3.28231
5738,-3.16726,0.54114,0.21027,0.74838,True,Hamstrings,5.58838,-2.71195,-2.73520,3.28231
5739,3.29340,2.84111,0.11545,0.15313,False,Hamstrings,1.37646,2.28157,-0.28655,0.08789
5740,3.13384,0.96516,0.09438,0.38448,False,Hamstrings,2.69540,3.91440,1.62614,0.57689
5741,2.05345,-0.72669,-0.11101,0.51048,True,Ear Lobe,3.47285,-0.44981,1.62614,0.57689
5742,-0.78288,1.70187,0.12996,0.30228,False,Hamstrings,-0.52446,-0.10205,-2.90729,0.03155
5743,3.23484,-0.49571,0.01051,0.57397,True,Ear Lobe,1.11236,1.65369,-0.06170,-0.83068
5744,-2.58553,0.09787,0.20236,0.54707,True,Glutes,0.52128,3.15143,-3.05103,2.72783
5745,0.41986,-0.74951,0.11488,0.48798,True,Ear Lobe,-0.50459,2.18521,4.48027,1.88938
5746,-0.60624,-2.40118,0.30208,0.55822,True,Ear Lobe,1.90039,3.55518,-2.36611,1.33587
5747,-1.55776,-1.72934,-0.02262,0.52825,True,Ear Lobe,5.11843,0.83841,4.89267,1.51277
5748,2.42215,-0.39643,0.07365,0.65253,True,Ear Lobe,5.19021,2.31412,0.57180,0.60480
5749,-0.76182,-1.42394,-0.09006,0.18748,True,Ear Lobe,1.17820,1.59157,-1.06931,0.01102
5750,0.23908,-5.01877,0.05860,0.28391,True,Ear Lobe,0.26825,1.23650,-0.86262,1.18144
5751,0.63466,-1.64790,0.40546,0.37566,True,Ear Lobe,-4.39802,5.41967,-2.86032,2.26892
5752,-2.26942,0.15515,0.05223,0.54835,True,Trapeziums,1.91344,1.40353,1.60824,1.79451
5753,-1.67280,0.99291,0.00235,0.40419,False,Hamstrings,3.71783,-1.23091,1.60824,1.79451
5754,-2.29827,4.50336,0.01282,0.44107,False,Hamstrings,3.71892,3.78549,2.54566,1.03005
5755,1.58562,0.58061,0.09663,0.54723,False,Hamstrings,0.63030,2.78598,-2.35054,2.33784
5756,-0.44708,-1.12703,-0.07216,0.41394,True,Ear Lobe,4.70513,-2.54355,-2.35054,2.33784
5757,-0.72999,1.04352,0.11039,0.31984,False,Hamstrings,3.64612,2.53606,2.40072,2.97935
5758,-1.00995,1.81901,0.18855,0.55851,False,Hamstrings,-4.95023,0.13248,-3.04462,3.45915
5759,-0.24489,-1.55636,0.26183,0.64187,True,Ear Lobe,1.49796,2.85718,-2.36066,1.73396
5760,0.79378,-2.37182,-0.09879,0.37577,True,Ear Lobe,2.71979,-0.16670,-2.36066,1.73396
5761,0.70867,-0.02310,0.04474,0.60323,True,Deltoids,-0.25304,3.40862,2.92544,0.94771
5762,4.30428,-1.30878,0.05855,0.12045,True,Ear Lobe,-0.91494,-1.12094,-2.30604,-0.28057
5763,-1.53788,0.16534,0.05361,0.26189,True,Tongue,-0.03519,1.51611,1.28572,1.85814
5764,-1.74131,-1.80969,-0.05483,0.26971,True,Ear Lobe,0.83894,-0.65697,1.28572,1.85814
5765,1.97786,-0.67194,0.11714,0.12567,True,Ear Lobe,-3.15454,0.56058,-1.94378,2.50566
5766,2.25315,-1.40428,0.08548,0.54001,True,Ear Lobe,1.49804,1.08956,3.07807,-0.63041
5767,4.06371,-1.05810,0.19998,0.34997,True,Ear Lobe,2.53400,3.82439,2.80905,-0.87860
5768,-0.89408,1.79686,0.09209,0.26858,False,Hamstrings,4.34780,2.00666,-1.87195,-1.03812
5769,5.18867,-1.01356,0.05960,0.45167,True,Ear Lobe,1.79479,-1.31813,-1.87195,-1.03812
5770,0.07048,-0.16303,-0.09034,0.54720,True,Ear Lobe,4.42188,1.07560,-1.87195,-1.03812
5771,-0.71206,3.67748,0.12715,0.15680,False,Hamstrings,2.47366,-0.25998,-1.52485,3.88085
5772,-2.09055,1.41696,0.15390,0.15042,False,Hamstrings,-0.43745,0.89550,-1.71959,2.25565
5773,-1.71944,2.40951,0.15649,0.20561,False,Hamstrings,2.49605,2.56027,2.97217,1.23554
5774,-0.66078,0.98918,-0.02322,0.27104,False,Hamstrings,0.90116,0.69052,-4.07051,2.01400
5775,-1.51767,-0.05313,-0.09139,0.46509,True,Ear Lobe,2.89456,1.54816,-4.07051,2.01400
5776,0.20220,-0.77668,0.16703,0.17994,True,Ear Lobe,0.36259,1.26228,-1.56178,0.77864
5777,-2.37326,-1.78290,0.13244,0.52740,True,Ear Lobe,-0.08882,2.16566,3.14268,0.06774
5778,-2.32248,2.37699,-0.04612,0.58138,False,Hamstrings,0.49725,0.32749,-0.96691,0.33109
5779,-2.23351,0.19846,0.22214,0.70675,True,Hamstrings,2.23497,1.18873,-0.96691,0.33109
5780,2.39963,-0.12121,0.06251,0.43995,True,Ear Lobe,-0.31768,-1.02505,-2.66703,1.70253
5781,-0.26618,-1.37468,0.24785,0.56134,True,Ear Lobe,3.54065,0.58393,-2.66703,1.70253
5782,-0.84745,-4.37545,0.30342,0.65632,True,Ear Lobe,-4.43635,2.02155,-1.75025,1.35433
5783,2.07507,-0.76215,0.15986,0.17706,True,Ear Lobe,2.32389,-0.23489,0.29965,-0.36671
5784,0.76406,-2.50389,0.02459,0.46111,True,Ear Lobe,0.48230,3.27323,3.53095,2.51666
5785,-0.32799,-0.73763,0.10473,0.42205,True,Ear Lobe,1.03753,0.33258,-1.13720,1.01184
5786,-1.29759,3.77005,0.17100,0.78414,False,Hamstrings,0.25373,3.08769,-1.13720,1.01184
5787,-1.62092,0.33132,0.00942,0.41694,True,Trapeziums,4.18291,1.36605,-1.13720,1.01184
5788,-1.42906,-2.39947,0.03324,0.21724,True,Ear Lobe,1.16904,1.05750,-1.13720,1.01184
5789,0.08441,0.49230,-0.08723,0.52806,True,Hamstrings,4.96670,3.15556,1.29356,-0.29352
5790,0.99849,-2.73060,0.19415,0.18408,True,Ear Lobe,0.49396,1.04197,-3.54987,-0.59832
5791,3.40143,0.71211,0.24984,0.58089,False,Hamstrings,-0.56597,0.26148,-3.31219,1.80884
5792,-1.55755,1.44460,-0.09705,0.53167,False,Hamstrings,2.96787,1.32831,-3.31219,1.80884
5793,-1.05159,4.87008,0.29277,0.45781,False,Hamstrings,-2.96880,6.06179,-2.16702,0.27267
5794,-4.16709,1.69733,0.34918,0.54195,False,Hamstrings,0.27522,4.20696,-0.79922,2.10531
5795,-1.01372,3.31569,0.01867,0.39925,False,Hamstrings,1.60514,1.05709,-1.05209,1.04232
5796,5.04935,0.36303,0.32001,0.61673,True,Hamstrings,1.76429,0.48508,-1.05209,1.04232
5797,-2.19237,0.17030,0.10658,0.43510,True,Trapeziums,-1.18934,-0.81725,-1.05209,1.04232
5798,2.19998,0.23908,0.06265,0.67678,True,Hamstrings,4.12345,0.40799,-1.05209,1.04232
5799,0.38144,0.27450,-0.05270,0.37983,True,Deltoids,-0.18260,0.29798,-1.05209,1.04232
5800,-1.23480,-1.07777,0.20037,0.29570,True,Ear Lobe,1.86453,1.15385,-0.46310,3.39245
5801,4.65493,-2.11492,0.24856,0.59323,True,Ear Lobe,0.35376,3.51306,-3.23218,-0.52949
5802,-0.58229,-2.05439,0.41753,0.41487,True,Ear Lobe,-1.97143,4.38882,-3.86710,-0.29144
5803,-3.24868,-2.66688,0.01177,0.67071,True,Ear Lobe,-0.19404,1.78066,-3.86710,-0.29144
5804,1.38303,-1.17658,0.29769,0.62408,True,Ear Lobe,0.16108,3.05243,-2.22713,0.89286
5805,1.14861,-4.64997,0.35745,0.55791,True,Ear Lobe,-1.73192,-0.36301,-2.22713,0.89286
5806,2.52287,1.57854,0.11725,0.25934,False,Hamstrings,0.78625,2.76198,-2.40521,2.12430
5807,-1.64379,-0.67124,0.16441,0.39207,True,Ear Lobe,-0.20685,-0.03841,-1.41759,1.73709
5808,2.60967,0.33101,0.08423,0.18168,False,Pectorials,-0.26616,0.93587,-3.51198,2.47532
5809,-0.35235,2.75914,0.13310,0.20861,False,Hamstrings,1.28506,3.97642,-2.50003,0.35841
5810,-2.42656,0.27266,0.11040,0.21886,False,Deltoids,-0.52872,1.41420,1.56442,-1.35196
5811,-2.83864,1.22327,0.04392,0.67212,False,Hamstrings,3.39714,-0.70278,1.56442,-1.35196
5812,1.10796,-4.59141,0.06044,0.70605,True,Ear Lobe,3.83969,0.85068,1.56442,-1.35196
5813,-1.44647,-1.73293,0.08909,0.15021,True,Ear Lobe,0.63532,1.56132,-0.72654,1.06918
5814,0.84853,-1.11911,0.36422,0.50015,True,Ear Lobe,-1.00671,4.05711,-2.65755,0.79371
5815,0.32433,2.79822,0.09429,0.31958,False,Hamstrings,5.64486,3.89610,-2.65755,0.79371
5816,0.70409,-1.90614,0.30431,0.49214,True,Ear Lobe,3.21178,3.05614,-2.65755,0.79371
5817,1.61621,-0.00711,0.09052,0.38839,True,Tongue,3.97575,1.18395,-2.65755,0.79371
5818,4.16519,-2.23341,0.25588,0.45426,True,Ear Lobe,0.78787,0.03452,-2.65755,0.79371
5819,0.03820,-1.89842,0.02129,0.50241,True,Ear Lobe,3.69907,0.23916,-2.65755,0.79371
5820,2.33111,-1.13506,0.22673,0.60881,True,Ear Lobe,0.52973,3.72790,-2.88985,1.33893
5821,0.31099,-0.27422,0.11695,0.50114,True,Ear Lobe,-1.07015,0.84782,0.36500,0.34718
5822,0.33942,4.82352,0.12458,0.45076,False,Hamstrings,-0.72989,-1.02330,-3.56765,0.74565
5823,-1.49550,-2.49496,0.24299,0.58968,True,Ear Lobe,-2.37923,0.56029,-3.65521,2.64222
5824,1.53547,3.77812,0.23717,0.21560,False,Hamstrings,0.65380,5.02271,2.25399,1.97817
5825,-2.45162,4.16540,-0.01973,0.42963,False,Hamstrings,3.36650,-1.58950,2.25399,1.97817
5826,-1.20329,-0.80136,0.21790,0.75661,True,Ear Lobe,2.27922,1.03010,2.25399,1.97817
5827,-0.11719,0.89850,0.05422,0.47163,False,Hamstrings,-0.00496,-2.32546,2.25399,1.97817
5828,0.04932,2.51709,0.27677,0.53708,False,Hamstrings,4.35591,-1.03908,2.25399,1.97817
5829,-0.84958,0.22366,0.04242,0.14686,False,Tongue,3.40337,2.00127,-1.50092,1.38137
5830,-1.57847,-0.98698,0.31807,0.36668,True,Ear Lobe,-0.18059,2.24890,-2.50846,2.82610
5831,-0.43562,-0.22200,0.22306,0.75037,True,Trapeziums,0.55001,-1.92595,-2.50846,2.82610
5832,-1.40099,-3.13993,0.26967,0.31941,True,Ear Lobe,2.22129,1.14131,3.06653,-0.59748
5833,0.98097,2.37199,0.05446,0.34342,False,Hamstrings,2.33407,-1.27026,3.06653,-0.59748
5834,0.13713,0.53629,-0.09519,0.49978,False,Hamstrings,4.41539,-5.89014,3.06653,-0.59748
5835,-1.38240,-1.79309,-0.05863,0.59126,True,Ear Lobe,4.48032,-0.56873,3.06653,-0.59748
5836,-1.99911,-0.71780,0.02336,0.38644,True,Ear Lobe,-1.87092,4.15107,-1.43664,-0.41032
5837,-1.54114,5.75291,0.04441,0.18469,False,Hamstrings,-2.64941,2.90817,-1.80039,1.54841
5838,0.74746,0.65894,0.05200,0.68329,True,Hamstrings,2.89662,0.70653,-1.80039,1.54841
5839,2.19354,-3.05083,0.11709,0.37826,True,Ear Lobe,2.47269,2.18681,1.69626,1.34802
5840,-0.87099,0.96530,0.18588,0.70361,False,Hamstrings,-1.55914,-1.25558,1.69626,1.34802
5841,-0.12856,1.69407,0.14474,0.42872,False,Hamstrings,-3.18478,1.52696,-1.76180,0.73875
5842,-1.43424,-1.88565,0.08099,0.35098,True,Ear Lobe,3.56061,0.43972,3.04172,2.46154
5843,-0.10494,3.69361,-0.00390,0.49403,False,Hamstrings,2.52732,1.49652,3.04172,2.46154
5844,-2.59835,1.74742,0.20621,0.24426,False,Hamstrings,-3.79604,-0.47253,-1.86250,1.21667
5845,-4.23018,-1.07147,-0.11396,0.46029,True,Ear Lobe,0.74768,-0.43630,-1.86250,1.21667
5846,4.12795,-1.18403,0.08752,0.50994,True,Ear Lobe,1.02168,-0.36147,-1.86250,1.21667
5847,2.58790,-2.34757,-0.04628,0.37501,True,Ear Lobe,0.45152,-1.24651,-1.86250,1.21667
5848,-1.82042,-0.14183,0.37249,0.51740,True,Trapeziums,0.95066,-0.43984,-2.75491,2.08848
5849,2.56505,1.26664,-0.04280,0.12894,False,Hamstrings,-2.51789,0.74222,-2.88856,0.33764
5850,0.80915,-0.92424,0.04640,0.48140,True,Ear Lobe,5.22300,-0.11916,4.10983,1.55107
5851,5.20452,1.25735,0.23706,0.38295,False,Hamstrings,0.59167,1.90685,3.65592,1.97478
5852,-1.48607,1.12688,-0.05077,0.42529,False,Hamstrings,2.53540,-1.68890,3.65592,1.97478
5853,-0.87823,-0.63907,-0.10670,0.40616,True,Ear Lobe,3.10825,3.52829,3.65592,1.97478
5854,-0.23774,2.64344,-0.08898,0.27062,False,Hamstrings,-0.30058,2.34965,-1.54879,-0.15468
5855,5.71062,-2.28990,-0.12226,0.27501,True,Ear Lobe,2.10956,0.78023,-1.54879,-0.15468
5856,2.46269,-0.15699,0.08258,0.38375,True,Ear Lobe,2.42776,2.43940,2.30993,1.62722
5857,3.64508,2.14171,0.29342,0.44879,False,Hamstrings,0.66175,3.71301,-2.56118,0.56112
5858,-2.10418,2.56550,0.18243,0.64508,False,Hamstrings,2.51186,0.19618,-2.56118,0.56112
5859,-0.04957,-0.59307,0.03617,0.43451,True,Ear Lobe,-3.34181,1.13501,-2.65971,0.21159
5860,-2.28598,1.82719,-0.00766,0.21051,False,Hamstrings,5.69904,-1.82194,-2.65971,0.21159
5861,0.70645,-2.91038,0.06649,0.23386,True,Ear Lobe,0.50216,-0.02130,-4.20239,1.19409
5862,2.77107,1.40848,0.02885,0.48349,False,Hamstrings,1.79039,2.75340,-4.20239,1.19409
5863,-0.28924,-1.46489,0.24766,0.34572,True,Ear Lobe,1.05187,-0.35748,1.96179,1.55215
5864,-1.03718,-0.83941,0.07486,0.33197,True,Ear Lobe,-0.01093,3.52171,0.56990,2.52819
5865,1.76792,-3.17192,0.05791,0.29640,True,Ear Lobe,1.90215,-0.14688,0.56990,2.52819
5866,-1.92188,-1.51139,0.14059,0.36394,True,Ear Lobe,3.64346,0.12335,-1.58036,1.33800
5867,-0.13311,1.11452,-0.02515,0.05218,False,Hamstrings,-1.73657,-3.66555,-2.60747,2.06062
5868,-0.16242,1.22755,0.23543,0.22845,False,Hamstrings,3.18825,1.24551,5.10678,-0.13838
5869,-0.50470,2.50821,0.25402,0.55664,False,Hamstrings,4.96680,-1.02488,-2.02474,0.32952
5870,2.05098,-1.97301,0.05298,0.60391,True,Ear Lobe,0.12625,0.47058,3.17632,-0.75657
5871,-2.17544,-0.48111,0.14330,0.32256,True,Ear Lobe,3.65231,4.53026,-2.54868,1.85743
5872,-0.44262,2.20547,-0.07749,0.25253,False,Hamstrings,0.05827,0.32404,-2.54868,1.85743
5873,-2.77293,2.90181,-0.13364,0.33447,False,Hamstrings,-0.91030,-2.33520,-2.54868,1.85743
5874,-4.36560,1.49861,0.04908,0.31282,False,Hamstrings,2.08727,3.57048,1.01838,0.73411
5875,1.98413,1.86638,0.17565,0.29240,False,Hamstrings,0.05340,3.74842,1.98409,-0.73147
5876,0.30152,0.48013,-0.04502,0.36469,False,Trapeziums,0.38947,0.04472,-1.87329,0.81528
5877,1.74840,0.93715,0.02065,0.48383,False,Hamstrings,-4.04417,3.39590,2.36317,1.06982
5878,1.83907,-1.69653,0.16216,0.19199,True,Ear Lobe,1.45428,-0.41861,-3.67597,1.81677
5879,0.07930,1.53642,0.00051,0.51349,False,Hamstrings,1.28823,5.31134,1.29765,1.84410
5880,-2.95378,2.84228,-0.13734,0.53220,False,Hamstrings,-0.35260,-3.61854,1.29765,1.84410
5881,-1.53343,-4.12307,0.21001,0.27636,True,Ear Lobe,2.41289,5.46472,2.89984,1.18602
5882,1.18174,-1.80878,-0.04714,0.29771,True,Ear Lobe,5.21306,-0.33057,2.89984,1.18602
5883,-1.93788,-1.94258,0.02235,0.26123,True,Ear Lobe,3.65976,-0.67625,2.89984,1.18602
5884,1.67160,-1.04961,0.01992,0.43871,True,Ear Lobe,0.92647,0.73358,-1.61837,0.08149
5885,1.59812,-0.76839,0.01189,0.29068,True,Ear Lobe,-0.93351,3.77809,-0.88284,0.24274
5886,-0.19650,0.88618,0.01696,0.22100,False,Hamstrings,-1.40171,-0.46056,-1.50250,2.33931
5887,-0.43587,-2.17792,-0.00702,0.62489,True,Ear Lobe,4.89882,2.33810,-1.50250,2.33931
5888,-3.65340,-0.88531,0.39336,0.44647,True,Ear Lobe,0.43399,1.90636,-2.86819,-0.12190
5889,-1.21820,-1.78745,0.16053,0.39187,True,Ear Lobe,3.58374,1.54981,-2.01504,-0.07675
5890,-0.30136,-1.90765,0.06891,0.52559,True,Ear Lobe,2.62960,1.68533,-2.01504,-0.07675
5891,-0.34470,-0.47614,0.35860,0.51115,True,Ear Lobe,0.77997,0.23613,-1.79315,1.19169
5892,-1.57213,0.90522,0.25938,0.76691,False,Hamstrings,4.71254,0.38444,-1.79315,1.19169
5893,-1.11199,1.21673,0.09563,0.37973,False,Hamstrings,-0.28039,1.79945,-1.32371,1.07006
5894,-1.54264,-0.69575,0.00731,0.37014,True,Ear Lobe,2.70517,1.41546,-0.58847,0.26023
5895,1.17506,2.26795,0.05827,0.66045,False,Hamstrings,2.18690,3.32285,0.04754,-1.30471
5896,1.87403,-3.04263,0.23092,0.29593,True,Ear Lobe,5.13455,5.44197,2.74543,1.54259
5897,2.41297,-1.40003,0.25500,0.29429,True,Ear Lobe,-0.11151,2.62269,1.87922,1.05210
5898,-0.37094,1.59947,-0.07221,0.32397,False,Hamstrings,2.08940,4.48444,-2.09611,2.59166
5899,1.31059,-0.31406,0.04994,0.37375,True,Ear Lobe,0.48730,1.34135,-0.70184,5.19235
5900,1.07272,0.69837,0.08634,0.43584,False,Hamstrings,2.81059,1.67514,0.49846,0.23091
5901,1.73950,-1.44594,-0.08536,0.33163,True,Ear Lobe,0.06309,0.25065,0.49846,0.23091
5902,2.56273,1.58727,0.14331,0.44763,False,Hamstrings,1.15417,4.13020,-1.95376,1.27210
5903,0.41521,-0.75129,0.20082,0.48682,True,Ear Lobe,2.92877,-0.73503,-1.95376,1.27210
5904,1.86999,-0.72948,0.21711,0.43304,True,Ear Lobe,1.18507,-0.79882,-1.95376,1.27210
5905,-2.59228,-1.92475,0.16567,0.55630,True,Ear Lobe,-2.28889,-1.55717,-1.95376,1.27210
5906,1.92037,-4.45849,0.40053,0.47592,True,Ear Lobe,0.15970,2.95988,-1.70086,2.69972
5907,3.70774,1.38454,0.17249,0.35667,False,Hamstrings,5.93542,3.49827,3.64623,2.62231
5908,0.37003,3.04734,0.02527,0.38916,False,Hamstrings,3.19876,2.25447,-1.86262,0.17088
5909,-0.13117,0.28047,0.02425,0.03019,False,Ear Lobe,2.75376,2.71057,-2.83175,-2.01907
5910,-3.34363,0.68829,0.19245,0.54367,False,Hamstrings,0.15802,-1.06463,-2.83175,-2.01907
5911,0.93394,-1.25904,-0.06405,0.15418,True,Ear Lobe,-0.84060,3.24917,-2.10220,0.48245
5912,2.12935,-0.54769,0.08351,0.58124,True,Ear Lobe,-0.81456,-0.06045,-2.10220,0.48245
5913,0.94575,-1.47831,0.06656,0.33428,True,Ear Lobe,0.28932,-0.15311,-2.10220,0.48245
5914,3.97479,2.68056,0.22249,0.28435,False,Hamstrings,4.61573,0.80455,1.08614,2.49638
5915,-4.18971,1.07441,0.20922,0.53636,False,Hamstrings,4.76367,1.32946,-1.32973,0.36979
5916,-0.64695,2.33097,0.28465,0.46590,False,Hamstrings,-0.42406,0.49150,-1.32973,0.36979
5917,1.27245,-1.67746,0.19267,0.18294,True,Ear Lobe,3.96856,0.15794,-2.74496,1.83843
5918,-0.30633,-0.61932,0.10682,0.43676,True,Ear Lobe,2.33320,3.85203,2.76097,2.49327
5919,-0.32188,-2.63366,-0.00327,0.23603,True,Ear Lobe,2.85947,2.04816,2.76097,2.49327
5920,2.06683,-0.41847,-0.03077,0.17706,True,Ear Lobe,-1.35333,4.66469,-1.90776,-0.50018
5921,0.80612,-2.02861,0.09547,0.27996,True,Ear Lobe,2.11253,0.47198,-1.90776,-0.50018
5922,-1.04049,-0.26414,0.34996,0.50919,True,Pectorials,1.20375,-1.82570,-1.90776,-0.50018
5923,-2.39952,-3.66643,0.23715,0.23303,True,Ear Lobe,0.17457,2.01452,-2.56954,1.36965
5924,-2.07327,-0.51004,0.01404,0.44079,True,Ear Lobe,3.21450,-2.54757,4.30434,2.27760
5925,-1.27369,-1.03389,0.09260,0.33538,True,Ear Lobe,2.12015,3.90121,2.23851,-0.90655
5926,1.87470,-1.36174,0.13843,0.31667,True,Ear Lobe,0.86499,0.90395,-2.39021,1.01727
5927,1.89502,2.14234,0.31850,0.50510,False,Hamstrings,0.18549,3.87868,-1.20844,1.87413
5928,-0.80293,1.30884,0.04672,0.45505,False,Hamstrings,-1.38818,2.74489,-5.03621,-0.63066
5929,-0.11049,-2.74818,0.03117,0.42504,True,Ear Lobe,4.46430,-1.40258,-5.03621,-0.63066
5930,-3.44345,2.11935,0.15898,0.65470,False,Hamstrings,0.33820,-0.48286,-5.03621,-0.63066
5931,-0.40012,0.22491,0.05411,0.65862,True,Hamstrings,2.49770,-0.06261,2.92266,2.67548
5932,-1.47209,1.40187,0.12463,0.46598,False,Hamstrings,1.49909,1.31704,2.92266,2.67548
5933,-1.02154,2.29774,-0.00261,0.57773,False,Hamstrings,0.15486,5.19978,1.73612,2.66103
5934,-4.83289,-0.35830,0.12465,0.23524,True,Ear Lobe,4.02601,1.96340,-2.12257,1.58488
5935,-1.13624,2.15251,0.02418,0.39478,False,Hamstrings,0.88205,5.22955,0.70317,2.13512
5936,-0.28987,-3.42760,0.14981,0.52888,True,Ear Lobe,0.08068,3.50170,-1.60197,1.58254
5937,-1.29979,0.97085,0.27001,0.30830,False,Hamstrings,-4.11104,4.34121,-1.28488,1.63003
5938,0.96951,0.80826,0.09295,0.33328,False,Hamstrings,-2.78400,3.00188,-2.32165,2.16148
5939,1.98714,-1.84102,0.13234,0.66589,True,Ear Lobe,2.59214,1.65299,-2.32165,2.16148
5940,-1.86420,2.32340,0.16150,0.31218,False,Hamstrings,-3.32390,3.64286,-2.60869,-1.60896
5941,-2.17294,0.36047,0.06911,0.26932,False,Deltoids,4.95399,2.38356,-1.62599,4.55855
5942,0.71119,0.62495,-0.06075,0.38512,False,Hamstrings,3.04109,-1.42639,-1.62599,4.55855
5943,1.79069,-3.30429,-0.03029,0.34429,True,Ear Lobe,4.92447,1.93354,-1.62599,4.55855
5944,0.35734,3.54841,0.08302,0.30639,False,Hamstrings,1.98376,1.69505,-1.00276,1.37360
5945,1.46763,-1.41159,0.23799,0.60270,True,Ear Lobe,-2.24416,0.79010,-2.65605,-0.51717
5946,-2.08484,1.39679,-0.12914,0.27793,False,Hamstrings,2.00339,-2.85603,-2.65605,-0.51717
5947,-2.30415,3.95644,0.03945,0.51460,False,Hamstrings,-3.39666,2.18247,1.71876,2.29242
5948,-0.26092,2.09677,0.16616,0.21506,False,Hamstrings,0.47228,3.43358,1.53088,0.53934
5949,-0.15905,4.85203,0.15083,0.52452,False,Hamstrings,0.82612,5.32744,2.99269,1.93587
5950,-0.34607,-0.39820,0.02206,0.32450,True,Ear Lobe,5.22573,-0.63099,1.42560,2.26734
5951,-0.42505,2.13600,0.37763,0.48768,False,Hamstrings,0.95008,1.32628,-1.53586,-0.32892
5952,0.37957,-0.08868,-0.05176,0.48344,True,Ear Lobe,2.33590,1.85969,-1.18893,0.19605
5953,-3.74983,-0.75518,-0.05423,0.45238,True,Ear Lobe,-0.61035,-0.18077,-1.39276,0.82063
